id,text,label,normalized_text,meta_doc_drugs,final_pred
074f3d11-6a17-4dba-81a2-9cc24ec3e101,"Serum samples from the first and second days contained 3.6 and 1.9 mg/l carbachol, respectively.",0,"Serum samples from the first and second days contained 3.6 and 1.9 mg/l carbachol, respectively.",this drug,0
96b65f30-f0fc-4f3f-a23f-90ec94f57075,"Shortly after chemotherapy and an injection of pegfilgrastim, the patient developed poorly defined, rapidly progressive erythema, edema, and pain in his right forearm.",1,"Shortly after chemotherapy and an injection of pegfilgrastim, the patient developed poorly defined, rapidly progressive erythema, edema, and pain in his right forearm.",this drug,1
39e41972-2d8e-45f4-b229-df7273160899,"This report describes our experience with four adult patients who suffered anthracycline extravasation and were treated with a regimen of ice, local glucocorticoid injection, and dimethylsulfoxide (DMSO) 55%-99% applied topically every 2-4 h after extravasation for a minimum of 3 days.",0,"This report describes our experience with four adult patients who suffered anthracycline extravasation and were treated with a regimen of ice, local glucocorticoid injection, and dimethylsulfoxide (DMSO) 55%-99% applied topically every 2-4 hours after extravasation for a minimum of 3 days.",this drug,0
e2576cd5-43c3-4fa0-a69e-b6ab6500dab3,The other evaluable patients showed stable disease with improved symptoms.,0,The other evaluable patients showed stable disease with improved symptoms.,this drug,0
db9e57a7-ef6e-4fac-a1b9-e5be72a590be,"Six of 13 outpatients with schizophrenia who participated in a ten-week open trial of risperidone had an initial good response to the medication followed by development of intolerable affect, including feelings of agitation and depression and periods of crying and insomnia.",1,"Six of 13 outpatients with schizophrenia who participated in a ten-week open trial of risperidone had an initial good response to the medication followed by development of intolerable affect, including feelings of agitation and depression and periods of crying and insomnia.",this drug,1
9fa1490b-b90c-4e34-83ca-4f3ba4809474,The skin lesions healed over the next month.,0,The skin lesions healed over the next month.,this drug,0
8e2e55f1-5d07-402b-b3ca-dc11a444ccbc,"DHP often reduces the number of platelets, also DHP needs a lot of heparin, therefore, we should have performed HD alone instead of DHP.",0,"Dialysis with Hemofiltration and Plasma exchange (DHP) often reduces the number of platelets, also DHP needs a lot of heparin, therefore, we should have performed Hemodialysis (HD) alone instead of DHP.",this drug,1
98fc1d68-83f1-417d-bde5-c0c03824d1c0,"Both patients failed to improve after discontinuation of the offending agent, and they responded poorly to corticosteroids.",0,"Both patients failed to improve after discontinuation of the offending medication, and they responded poorly to corticosteroids.",this drug,0
b5a5ff66-9fcc-4f79-8acc-9c6d3cf22783,In our case no complications developed from the treatment and the patient's visual loss and renal function improved.,0,"In our case, no complications developed from the treatment and the patient's visual impairment and renal function improved.",this drug,0
49d35f67-3f8d-4124-b545-3a51870409a4,The case of a 19-year-old woman with insulin-dependent diabetes and regular and NPH insulin hypersensitivity is presented.,0,The case of a 19-year-old woman with insulin-dependent diabetes and regular and NPH insulin hypersensitivity is presented.,this drug,1
0fe1971e-6799-4fb3-a76f-daf4b7519006,Stuttering priapism complicating warfarin therapy in a patient with protein C deficiency.,1,Stuttering priapism complicating warfarin therapy in a patient with protein C deficiency.,this drug,1
933ecdb5-3411-4d63-9b62-e6d42a8e1dfd,"In our case, the seeding might have been related to the type of needle used and the multiple passes required to treat the liver lesion.",0,"In our case, the seeding might have been related to the type of needle used and the multiple passes required to treat the liver lesion.",this drug,0
f55fa93f-6fb7-43a0-85e4-704ce98f4d5f,"The temporal course of the porphyrin abnormality suggested that cyclophosphamide was the pathogenic agent, and symptoms regressed after cessation of this drug with continued administration of cisplatin.",0,"The temporal course of the porphyrin abnormality suggested that cyclophosphamide was the aetiological agent, and symptoms regressed after discontinuation of this medication with continued administration of cisplatin.",this drug,0
473d2eff-63b0-4213-a64c-d4178114e07c,Development of bilateral herpes zoster following thoracoscopic splanchnicectomy.,0,Development of bilateral herpes zoster following thoracoscopic splanchnicectomy.,this drug,0
68af9f1b-026f-4a75-8dad-d00d9e38a52c,"His polymyoclonus was successfully treated with phenytoin, sodium thiopental infusion, sodium valproate and supportive care of the hemodynamic, and respiratory systems.",0,"His myoclonus was successfully treated with phenytoin, sodium thiopental infusion, sodium valproate, and supportive care of the hemodynamic and respiratory systems.",this drug,0
78f1b732-3abf-4b53-8217-a0481d2f44c8,Worsening of neurologic syndrome in patients with Wilson's disease with initial penicillamine therapy.,1,Worsening of neurological syndrome in patients with Wilson's disease with initial copper-chelating therapy.,this drug,1
77140c10-6bb4-4457-a3b0-1d915cd5575a,We present findings from three patients who experienced a psoriasiform eruption apparently due to the antiepileptic agents sodium valproate and carbamazepine.,1,We present findings from three patients who experienced a psoriasiform eruption apparently due to the antiepileptic agents sodium valproate and carbamazepine.,this drug,0
86ee3fab-2487-473e-b121-0661726dc81a,Possible interaction between lopinavir/ritonavir and valproic Acid exacerbates bipolar disorder.,1,Possible interaction between lopinavir/ritonavir and valproic acid exacerbates bipolar disorder.,this drug,1
e3ee2e5a-b6cf-4e93-86b3-98ef571eb6f9,"Two patients with refractory seizures failed to respond to anticonvulsants, and their seizures were controlled only after parenteral pyridoxine.",0,"Two patients with refractory seizures failed to respond to anticonvulsants, and their seizures were controlled only after parenteral pyridoxine.",this drug,0
daad9896-374e-4146-bb30-0fb877372886,"The standard treatment for late infections of knee prostheses is a two-stage reimplantation with a temporary articulating spacer between operations, but there is no universal agreement as to the best type of spacer to be used and surgeons have created modifications according to their technical and economic resources.",0,"The standard treatment for late infections of knee prostheses is a two-stage reimplantation with a temporary articulating spacer between operations, but there is no universal agreement as to the best type of spacer to be used and surgeons have created modifications according to their technical and economic resources.",this drug,0
bc6819f4-bd1e-44d8-a06c-dca889d74e70,This observation suggests that endogenous estradiol may play a beneficial role in male patients with chronic hepatitis C.,0,This observation suggests that endogenous estradiol may play a beneficial role in male patients with chronic hepatitis C.,this drug,0
baba8b63-20f3-41d7-91ab-0fff9323ea8e,"Improvement in prothrombin time, activated partial thromboplastin time, and fibrinogen after rFVIIa administration was statistically significant, as compared with that observed after conventional treatment.",0,"Improvement in prothrombin time, activated partial thromboplastin time, and fibrinogen after recombinant Factor VIIa administration was statistically significant, as compared with that observed after conventional treatment.",this drug,0
11f72634-09e3-4408-b310-c088be67ea79,Follow-up magnetic resonance imaging 2 weeks later showed complete resolution of the abnormalities.,0,Follow-up magnetic resonance imaging 2 weeks later showed complete resolution of the abnormalities.,this drug,0
b19cfdab-0568-4636-9f60-24662fdf8fd6,"An analysis of the literature shows that perfusion, usually combined with excision, seems to give definitely better results than surgical excision alone.",0,"An analysis of the literature shows that perfusion, usually combined with excision, seems to give definitely better results than surgical excision alone.",this drug,0
8be84505-5f3d-47f4-b56d-bb47bc151d38,"In four patients, thrombosis occurred 2-45 days after severe hepatic veno-occlusive disease (HVOD) secondary to intensive chemotherapy containing busulfan.",1,"In four patients, thrombosis occurred 2-45 days after severe hepatic veno-occlusive disease (HVOD) secondary to intensive chemotherapy containing busulfan.",this drug,0
bbeb0078-18d0-4ac7-a2d7-4a4395ff955c,Blood samples were taken after clarithromycin coadministration and at 1 and 4 weeks after its discontinuation.,0,Blood samples were taken after clarithromycin coadministration and at 1 and 4 weeks after its discontinuation.,this drug,0
48c818bb-6798-4551-b67d-13fafe958a2b,"Review of the literature relating to methicillin-induced nephropathy suggests a hypersensitivity origin for this disorder, but immunologic and ultrastructural investigation to date has failed to elucidate pathogenesis.",1,"Review of the literature relating to methicillin-induced nephropathy suggests a hypersensitivity origin for this disorder, but immunologic and ultrastructural investigation to date has failed to elucidate pathogenesis.",this drug,1
06c1ad88-9d34-4008-8ec7-0de256bdb25c,Failure to properly address parotid duct injuries that result from Mohs micrographic surgery exposes the patient to a variety of adverse sequelae.,0,Failure to properly address parotid duct injuries that result from Mohs micrographic surgery exposes the patient to a variety of adverse sequelae.,this drug,0
c89843f5-b2be-4248-8169-4edec67846d7,"CONCLUSION: A 37-year-old African- American man with G6PD deficiency developed hemolytic anemia, hepatitis, orthostatic hypotension, and aseptic meningitis simultaneously after using trimethoprim-sulfamethoxazole.",1,"CONCLUSION: A 37-year-old African American man with glucose-6-phosphate dehydrogenase deficiency developed haemolytic anaemia, hepatitis, orthostatic hypotension, and aseptic meningitis simultaneously after using trimethoprim-sulfamethoxazole.",this drug,1
7793c770-dcd9-4fa6-9db9-7b1a36d8da78,"To the best of our knowledge, this patient is the youngest, and only the fourth person in the English-language literature to develop colonic carcinoma after combination chemotherapy of Hodgkin's disease without radiation.",0,"To the best of our knowledge, this patient is the youngest, and only the fourth person in the English-language literature to develop colonic carcinoma after combination chemotherapy of Hodgkin's disease without radiation.",this drug,0
